idVenta,fecha,idCliente,nombreCliente,cantidadProductos,totalVentas
2511,2024-03-08,C036,Ryan Hughes,5,62.5
2512,2024-02-08,C038,Tom Sanders,5,179.95000000000002
2513,2024-02-06,C014,Daniel Walker,10,149.9
2514,2024-01-18,C011,Nicole Díaz,4,159.96
2515,2024-03-01,C048,Steven Howard,7,2099.9300000000003
2516,2024-03-04,C023,Sofía Aguilar,4,479.96
2517,2024-01-12,C002,John Smith,5,1495.0
2518,2024-02-20,C044,Chris Butler,1,249.99
2519,2024-01-18,C010,Carlos Montes,9,2699.91
2520,2024-02-22,C047,Paula Vivas,6,75.0
2521,2024-02-14,C040,Joseph Edwards,9,2249.91
2522,2024-03-15,C050,Miguel Cook,8,3199.92
2523,2024-03-12,C029,Beatriz Delgado,2,198.0
2524,2024-03-16,C020,Henry Phillips,8,119.92
2525,2024-02-02,C002,John Smith,1,9.99
2526,2024-02-02,C011,Nicole Díaz,3,47.97
2527,2024-02-09,C036,Ryan Hughes,4,159.96
2528,2024-02-18,C027,Lorena Ramos,4,159.96
2529,2024-03-14,C042,Ethan Perry,10,99.9
2530,2024-01-02,C043,Raquel Martín,1,25.5
2531,2024-03-28,C018,Raymond Green,10,2499.9
2532,2024-03-08,C006,Juan López,7,1749.93
2533,2024-03-09,C043,Raquel Martín,1,19.99
2534,2024-01-18,C002,John Smith,6,89.94
2535,2024-01-03,C025,Elena Torres,3,749.97
2536,2024-01-22,C039,Valeria Vidal,6,359.94
2537,2024-03-07,C003,María Gutiérrez,2,599.98
2538,2024-02-24,C025,Elena Torres,9,2249.91
2539,2024-03-17,C015,Sonia Reyes,9,323.91
2540,2024-03-15,C047,Paula Vivas,7,839.93
2541,2024-01-17,C029,Beatriz Delgado,7,1189.93
2542,2024-03-16,C031,Nuria Sandoval,3,297.0
2543,2024-03-18,C030,Eduardo Freeman,8,127.92
2544,2024-02-03,C002,John Smith,10,2990.0
2545,2024-03-29,C006,Juan López,9,3599.91
2546,2024-03-02,C005,Diana Palacios,7,2799.9300000000003
2547,2024-02-16,C017,Lucía Ortiz,9,143.91
2548,2024-03-16,C029,Beatriz Delgado,6,119.94
2549,2024-03-21,C014,Daniel Walker,9,2699.91
2550,2024-03-30,C036,Ryan Hughes,2,119.98
2551,2024-03-13,C026,Aaron Stewart,7,2099.9300000000003
2552,2024-02-08,C017,Lucía Ortiz,10,1799.9
2553,2024-01-25,C044,Chris Butler,6,89.94
2554,2024-03-01,C028,Arthur Wright,4,1599.96
2555,2024-03-07,C013,Patricia Sánchez,6,153.0
2556,2024-03-07,C050,Miguel Cook,9,229.5
2557,2024-01-07,C050,Miguel Cook,6,2399.94
2558,2024-03-17,C050,Miguel Cook,6,2399.94
2559,2024-03-23,C048,Steven Howard,7,69.93
2560,2024-02-20,C025,Elena Torres,1,9.99
2561,2024-01-18,C023,Sofía Aguilar,7,251.93
2562,2024-03-11,C015,Sonia Reyes,4,59.96
2563,2024-03-09,C041,Elisa Méndez,6,75.0
2564,2024-01-05,C007,Karen Soto,10,99.9
2565,2024-03-16,C040,Joseph Edwards,3,749.97
2566,2024-01-28,C017,Lucía Ortiz,10,599.9
2567,2024-01-15,C023,Sofía Aguilar,10,990.0
2568,2024-01-13,C039,Valeria Vidal,10,1499.9
2569,2024-03-03,C003,María Gutiérrez,10,255.0
2570,2024-03-06,C049,Rebeca Ponce,10,2999.9
2571,2024-01-22,C032,Jorge Collins,3,509.97
2572,2024-01-17,C027,Lorena Ramos,1,25.5
2573,2024-02-10,C005,Diana Palacios,8,1199.92
2574,2024-03-12,C010,Carlos Montes,5,1249.95
2575,2024-01-18,C029,Beatriz Delgado,4,39.96
2576,2024-03-19,C041,Elisa Méndez,7,139.92999999999998
2577,2024-03-02,C012,Michael Davis,1,249.99
2578,2024-03-24,C004,James Johnson,7,251.93
2579,2024-02-26,C048,Steven Howard,8,79.92
2580,2024-03-13,C012,Michael Davis,4,159.96
2581,2024-03-23,C012,Michael Davis,9,112.5
2582,2024-03-04,C046,Louis Kelly,7,139.92999999999998
2583,2024-03-26,C033,Melissa Woods,8,119.92
2584,2024-01-29,C042,Ethan Perry,1,19.99
2585,2024-02-15,C008,Robert Brown,3,37.5
2586,2024-01-16,C009,Isabel Ruiz,3,47.97
2587,2024-02-08,C033,Melissa Woods,10,125.0
2588,2024-02-23,C012,Michael Davis,6,4794.0
2589,2024-02-07,C002,John Smith,6,1499.94
2590,2024-02-24,C001,Ana Martínez,10,1699.9
2591,2024-03-17,C006,Juan López,2,29.98
2592,2024-01-13,C040,Joseph Edwards,4,159.96
2593,2024-02-12,C045,Carmen Reyes,9,1349.91
2594,2024-02-06,C044,Chris Butler,7,104.93
2595,2024-02-16,C002,John Smith,3,59.97
2596,2024-01-01,C020,Henry Phillips,4,599.96
2597,2024-02-06,C028,Arthur Wright,4,1199.96
2598,2024-01-05,C018,Raymond Green,5,1249.95
2599,2024-02-05,C045,Carmen Reyes,4,999.96
2600,2024-01-31,C034,Andrés Flores,1,59.99
2601,2024-03-18,C004,James Johnson,6,1799.94
2602,2024-01-28,C018,Raymond Green,5,849.95
2603,2024-02-25,C005,Diana Palacios,9,323.91
2604,2024-02-08,C039,Valeria Vidal,6,4794.0
2605,2024-02-12,C030,Eduardo Freeman,1,19.99
2606,2024-01-30,C030,Eduardo Freeman,9,2699.91
2607,2024-03-20,C024,Paul Carter,3,449.97
2608,2024-01-20,C018,Raymond Green,7,693.0
2609,2024-02-14,C034,Andrés Flores,1,12.5
2610,2024-02-09,C045,Carmen Reyes,7,419.93
2611,2024-03-27,C016,George Hill,6,899.94
2612,2024-02-14,C026,Aaron Stewart,6,4794.0
2613,2024-02-18,C027,Lorena Ramos,8,204.0
2614,2024-03-04,C042,Ethan Perry,8,204.0
2615,2024-02-10,C030,Eduardo Freeman,10,199.89999999999998
2616,2024-03-18,C004,James Johnson,9,7191.0
2617,2024-01-17,C029,Beatriz Delgado,6,153.0
2618,2024-03-31,C031,Nuria Sandoval,1,249.99
2619,2024-02-13,C001,Ana Martínez,1,35.99
2620,2024-02-20,C029,Beatriz Delgado,2,499.98
2621,2024-03-05,C004,James Johnson,4,59.96
2622,2024-01-07,C047,Paula Vivas,8,127.92
2623,2024-01-08,C004,James Johnson,1,799.0
2624,2024-02-10,C021,Adriana Román,4,1599.96
2625,2024-01-06,C016,George Hill,1,399.99
2626,2024-02-16,C027,Lorena Ramos,4,1196.0
2627,2024-03-04,C031,Nuria Sandoval,5,1249.95
2628,2024-02-23,C033,Melissa Woods,2,119.98
2629,2024-01-15,C049,Rebeca Ponce,5,299.95
2630,2024-01-02,C039,Valeria Vidal,10,599.9
2631,2024-01-30,C039,Valeria Vidal,2,31.98
2632,2024-03-31,C039,Valeria Vidal,5,79.95
2633,2024-01-06,C016,George Hill,3,359.96999999999997
2634,2024-01-08,C044,Chris Butler,8,1999.92
2635,2024-02-19,C012,Michael Davis,5,299.95
2636,2024-01-01,C010,Carlos Montes,10,199.89999999999998
2637,2024-01-19,C050,Miguel Cook,8,6392.0
2638,2024-01-14,C004,James Johnson,7,104.93
2639,2024-01-04,C028,Arthur Wright,10,2999.9
2640,2024-01-18,C037,Cecilia Díaz,3,37.5
2641,2024-02-13,C034,Andrés Flores,2,299.98
2642,2024-02-21,C044,Chris Butler,3,59.97
2643,2024-02-23,C012,Michael Davis,6,2399.94
2644,2024-02-19,C025,Elena Torres,6,719.9399999999999
2645,2024-01-07,C022,David Miller,4,39.96
2646,2024-03-08,C004,James Johnson,3,59.97
2647,2024-03-05,C005,Diana Palacios,6,359.94
2648,2024-03-09,C016,George Hill,6,89.94
2649,2024-03-12,C048,Steven Howard,1,399.99
2650,2024-02-06,C049,Rebeca Ponce,4,102.0
2651,2024-02-18,C039,Valeria Vidal,8,319.92
2652,2024-03-21,C005,Diana Palacios,7,178.5
2653,2024-01-10,C020,Henry Phillips,5,1495.0
2654,2024-03-04,C021,Adriana Román,10,159.9
2655,2024-03-25,C009,Isabel Ruiz,6,1794.0
2656,2024-01-04,C028,Arthur Wright,5,49.95
2657,2024-02-06,C023,Sofía Aguilar,6,89.94
2658,2024-01-02,C031,Nuria Sandoval,9,1529.91
2659,2024-03-20,C014,Daniel Walker,1,299.0
2660,2024-02-28,C015,Sonia Reyes,7,104.93
2661,2024-02-09,C030,Eduardo Freeman,6,594.0
2662,2024-03-22,C007,Karen Soto,3,359.96999999999997
2663,2024-02-08,C025,Elena Torres,8,1359.92
2664,2024-03-08,C007,Karen Soto,1,179.99
2665,2024-02-08,C045,Carmen Reyes,3,2397.0
2666,2024-03-19,C036,Ryan Hughes,10,2999.9
2667,2024-01-21,C023,Sofía Aguilar,4,239.96
2668,2024-03-19,C044,Chris Butler,3,749.97
2669,2024-01-01,C035,Luciana Ramos,5,299.95
2670,2024-01-29,C015,Sonia Reyes,4,396.0
2671,2024-01-23,C027,Lorena Ramos,1,169.99
2672,2024-03-21,C031,Nuria Sandoval,7,839.93
2673,2024-02-18,C019,Karina Vega,5,899.95
2674,2024-02-26,C024,Paul Carter,4,1196.0
2675,2024-01-31,C017,Lucía Ortiz,3,749.97
2676,2024-03-09,C049,Rebeca Ponce,10,3999.9
2677,2024-01-25,C013,Patricia Sánchez,10,599.9
2678,2024-03-09,C036,Ryan Hughes,3,297.0
2679,2024-01-18,C039,Valeria Vidal,6,2399.94
2680,2024-02-25,C040,Joseph Edwards,2,799.98
2681,2024-02-15,C034,Andrés Flores,1,149.99
2682,2024-02-22,C032,Jorge Collins,7,419.93
2683,2024-03-04,C050,Miguel Cook,10,2499.9
2684,2024-01-28,C025,Elena Torres,8,1999.92
2685,2024-02-17,C050,Miguel Cook,5,495.0
2686,2024-03-01,C045,Carmen Reyes,3,297.0
2687,2024-01-12,C047,Paula Vivas,6,1019.94
2688,2024-01-12,C049,Rebeca Ponce,10,399.90000000000003
2689,2024-03-19,C026,Aaron Stewart,1,149.99
2690,2024-01-09,C016,George Hill,10,255.0
2691,2024-01-08,C009,Isabel Ruiz,8,3199.92
2692,2024-02-25,C050,Miguel Cook,10,399.90000000000003
2693,2024-01-22,C023,Sofía Aguilar,6,95.94
2694,2024-03-15,C018,Raymond Green,5,599.9499999999999
2695,2024-02-20,C007,Karen Soto,7,5593.0
2696,2024-02-06,C048,Steven Howard,3,749.97
2697,2024-03-13,C014,Daniel Walker,7,104.93
2698,2024-03-04,C041,Elisa Méndez,7,1189.93
2699,2024-02-26,C045,Carmen Reyes,3,509.97
2700,2024-03-22,C019,Karina Vega,8,319.92
2701,2024-02-23,C047,Paula Vivas,2,198.0
2702,2024-02-05,C017,Lucía Ortiz,10,159.9
2703,2024-01-16,C021,Adriana Román,7,111.93
2704,2024-01-21,C025,Elena Torres,6,89.94
2705,2024-02-19,C002,John Smith,6,594.0
2706,2024-03-09,C020,Henry Phillips,8,959.92
2707,2024-01-02,C049,Rebeca Ponce,3,359.96999999999997
2708,2024-01-13,C042,Ethan Perry,1,799.0
2709,2024-01-15,C040,Joseph Edwards,10,599.9
2710,2024-03-03,C017,Lucía Ortiz,2,598.0
2711,2024-02-21,C006,Juan López,10,125.0
2712,2024-02-22,C030,Eduardo Freeman,6,359.94
2713,2024-01-07,C006,Juan López,4,159.96
2714,2024-02-25,C003,María Gutiérrez,7,178.5
2715,2024-01-10,C005,Diana Palacios,2,359.98
2716,2024-02-11,C026,Aaron Stewart,8,6392.0
2717,2024-02-03,C038,Tom Sanders,9,229.5
2718,2024-01-16,C039,Valeria Vidal,8,479.92
2719,2024-02-15,C012,Michael Davis,8,959.92
2720,2024-02-21,C002,John Smith,10,599.9
2721,2024-03-18,C022,David Miller,5,1999.95
2722,2024-03-15,C031,Nuria Sandoval,3,509.97
2723,2024-02-16,C005,Diana Palacios,8,79.92
2724,2024-02-14,C041,Elisa Méndez,9,3599.91
2725,2024-03-30,C010,Carlos Montes,8,2399.92
2726,2024-02-29,C034,Andrés Flores,2,79.98
2727,2024-02-08,C047,Paula Vivas,9,891.0
2728,2024-01-09,C024,Paul Carter,8,204.0
2729,2024-02-07,C010,Carlos Montes,4,719.96
2730,2024-03-06,C016,George Hill,5,99.94999999999999
2731,2024-02-05,C004,James Johnson,9,891.0
2732,2024-01-17,C040,Joseph Edwards,5,3995.0
2733,2024-02-05,C008,Robert Brown,8,6392.0
2734,2024-03-23,C001,Ana Martínez,3,539.97
2735,2024-03-24,C046,Louis Kelly,4,679.96
2736,2024-02-04,C046,Louis Kelly,6,4794.0
2737,2024-01-26,C034,Andrés Flores,1,14.99
2738,2024-02-23,C031,Nuria Sandoval,2,339.98
2739,2024-01-24,C026,Aaron Stewart,4,79.96
2740,2024-03-03,C026,Aaron Stewart,1,179.99
2741,2024-02-19,C040,Joseph Edwards,10,159.9
2742,2024-02-26,C027,Lorena Ramos,3,2397.0
2743,2024-03-23,C023,Sofía Aguilar,9,539.91
2744,2024-02-27,C031,Nuria Sandoval,10,359.90000000000003
2745,2024-02-15,C046,Louis Kelly,7,1259.93
2746,2024-02-23,C044,Chris Butler,10,149.9
2747,2024-01-01,C008,Robert Brown,10,125.0
2748,2024-01-22,C044,Chris Butler,3,897.0
2749,2024-02-08,C017,Lucía Ortiz,5,1249.95
2750,2024-01-27,C015,Sonia Reyes,8,959.92
2751,2024-02-20,C013,Patricia Sánchez,8,2392.0
2752,2024-03-27,C013,Patricia Sánchez,4,679.96
2753,2024-02-15,C002,John Smith,9,539.91
2754,2024-03-25,C002,John Smith,5,849.95
2755,2024-03-11,C045,Carmen Reyes,3,1199.97
2756,2024-03-12,C035,Luciana Ramos,3,449.97
2757,2024-03-06,C019,Karina Vega,2,119.98
2758,2024-03-18,C042,Ethan Perry,8,2392.0
2759,2024-03-29,C027,Lorena Ramos,8,959.92
2760,2024-01-13,C018,Raymond Green,5,62.5
2761,2024-02-08,C021,Adriana Román,10,359.90000000000003
2762,2024-01-14,C008,Robert Brown,4,1196.0
2763,2024-03-14,C001,Ana Martínez,7,419.93
2764,2024-03-10,C025,Elena Torres,8,3199.92
2765,2024-02-24,C012,Michael Davis,1,149.99
2766,2024-01-11,C050,Miguel Cook,6,95.94
2767,2024-03-25,C021,Adriana Román,7,693.0
2768,2024-03-10,C038,Tom Sanders,6,1799.94
2769,2024-01-27,C040,Joseph Edwards,6,89.94
2770,2024-02-10,C019,Karina Vega,2,31.98
2771,2024-02-14,C015,Sonia Reyes,1,59.99
2772,2024-01-24,C012,Michael Davis,3,2397.0
2773,2024-01-30,C021,Adriana Román,6,1794.0
2774,2024-02-19,C013,Patricia Sánchez,6,89.94
2775,2024-03-31,C041,Elisa Méndez,7,419.93
2776,2024-03-07,C021,Adriana Román,1,169.99
2777,2024-02-05,C048,Steven Howard,8,2399.92
2778,2024-01-14,C002,John Smith,3,359.96999999999997
2779,2024-02-22,C004,James Johnson,6,95.94
2780,2024-01-06,C008,Robert Brown,5,74.95
2781,2024-01-18,C045,Carmen Reyes,8,6392.0
2782,2024-02-10,C047,Paula Vivas,4,79.96
2783,2024-03-16,C043,Raquel Martín,5,849.95
2784,2024-03-20,C037,Cecilia Díaz,2,119.98
2785,2024-02-08,C047,Paula Vivas,10,599.9
2786,2024-02-16,C031,Nuria Sandoval,4,396.0
2787,2024-01-18,C014,Daniel Walker,8,479.92
2788,2024-01-12,C019,Karina Vega,3,47.97
2789,2024-02-02,C018,Raymond Green,9,179.91
2790,2024-03-03,C024,Paul Carter,4,143.96
2791,2024-01-01,C046,Louis Kelly,8,1999.92
2792,2024-02-28,C007,Karen Soto,5,62.5
2793,2024-03-18,C005,Diana Palacios,1,15.99
2794,2024-02-14,C004,James Johnson,4,1196.0
2795,2024-02-15,C037,Cecilia Díaz,8,3199.92
2796,2024-01-06,C025,Elena Torres,1,249.99
2797,2024-01-07,C016,George Hill,10,1199.8999999999999
2798,2024-02-21,C031,Nuria Sandoval,8,1359.92
2799,2024-01-25,C005,Diana Palacios,3,2397.0
2800,2024-02-07,C009,Isabel Ruiz,2,599.98
2801,2024-01-22,C015,Sonia Reyes,1,14.99
2802,2024-01-01,C032,Jorge Collins,8,119.92
2803,2024-03-04,C015,Sonia Reyes,7,111.93
2804,2024-03-02,C046,Louis Kelly,3,899.97
2805,2024-01-10,C022,David Miller,5,849.95
2806,2024-03-13,C015,Sonia Reyes,10,149.9
2807,2024-02-27,C023,Sofía Aguilar,1,15.99
2808,2024-02-08,C036,Ryan Hughes,7,839.93
2809,2024-01-24,C024,Paul Carter,6,95.94
2810,2024-02-10,C005,Diana Palacios,3,2397.0
2811,2024-03-14,C022,David Miller,5,179.95000000000002
2812,2024-02-22,C035,Luciana Ramos,9,89.91
2813,2024-03-09,C014,Daniel Walker,3,749.97
2814,2024-02-06,C041,Elisa Méndez,3,897.0
2815,2024-01-04,C049,Rebeca Ponce,2,79.98
2816,2024-01-10,C012,Michael Davis,2,239.98
2817,2024-02-20,C003,María Gutiérrez,10,125.0
2818,2024-02-22,C031,Nuria Sandoval,4,999.96
2819,2024-03-26,C009,Isabel Ruiz,4,239.96
2820,2024-01-13,C012,Michael Davis,3,899.97
2821,2024-01-26,C012,Michael Davis,5,62.5
2822,2024-02-20,C050,Miguel Cook,7,839.93
2823,2024-03-28,C011,Nicole Díaz,9,1079.9099999999999
2824,2024-03-23,C036,Ryan Hughes,10,3999.9
2825,2024-03-06,C032,Jorge Collins,9,3599.91
2826,2024-03-13,C023,Sofía Aguilar,3,297.0
2827,2024-01-11,C007,Karen Soto,9,2699.91
2828,2024-02-24,C048,Steven Howard,10,255.0
2829,2024-02-24,C004,James Johnson,10,149.9
2830,2024-02-06,C035,Luciana Ramos,8,204.0
2831,2024-01-21,C014,Daniel Walker,4,1599.96
2832,2024-02-25,C011,Nicole Díaz,6,899.94
2833,2024-02-22,C009,Isabel Ruiz,1,14.99
2834,2024-01-17,C012,Michael Davis,8,2399.92
2835,2024-02-07,C001,Ana Martínez,6,1794.0
2836,2024-02-14,C029,Beatriz Delgado,6,1499.94
2837,2024-01-27,C039,Valeria Vidal,2,25.0
2838,2024-01-19,C044,Chris Butler,3,539.97
2839,2024-01-20,C002,John Smith,6,359.94
2840,2024-02-14,C002,John Smith,6,239.94
2841,2024-01-08,C006,Juan López,2,198.0
2842,2024-01-11,C013,Patricia Sánchez,10,599.9
2843,2024-01-08,C006,Juan López,5,299.95
2844,2024-02-25,C015,Sonia Reyes,7,178.5
2845,2024-03-03,C004,James Johnson,1,59.99
2846,2024-03-22,C041,Elisa Méndez,2,598.0
2847,2024-03-29,C010,Carlos Montes,8,100.0
2848,2024-03-10,C041,Elisa Méndez,10,399.90000000000003
2849,2024-02-16,C038,Tom Sanders,10,2990.0
2850,2024-02-02,C014,Daniel Walker,1,249.99
2851,2024-02-23,C021,Adriana Román,10,2999.9
2852,2024-01-25,C041,Elisa Méndez,9,134.91
2853,2024-01-07,C019,Karina Vega,5,179.95000000000002
2854,2024-01-18,C049,Rebeca Ponce,2,51.0
2855,2024-03-30,C005,Diana Palacios,6,59.94
2856,2024-01-07,C034,Andrés Flores,9,359.91
2857,2024-02-25,C020,Henry Phillips,10,599.9
2858,2024-03-04,C031,Nuria Sandoval,9,229.5
2859,2024-01-02,C017,Lucía Ortiz,9,134.91
2860,2024-03-17,C016,George Hill,7,2099.9300000000003
2861,2024-02-03,C047,Paula Vivas,6,89.94
2862,2024-01-12,C030,Eduardo Freeman,3,107.97
2863,2024-02-07,C037,Cecilia Díaz,7,87.5
2864,2024-01-12,C019,Karina Vega,2,1598.0
2865,2024-03-15,C048,Steven Howard,2,39.98
2866,2024-03-02,C025,Elena Torres,9,2691.0
2867,2024-01-15,C014,Daniel Walker,4,39.96
2868,2024-03-20,C039,Valeria Vidal,4,479.96
2869,2024-01-05,C009,Isabel Ruiz,7,419.93
2870,2024-03-04,C034,Andrés Flores,8,119.92
2871,2024-03-15,C008,Robert Brown,1,25.5
2872,2024-01-06,C024,Paul Carter,7,139.92999999999998
2873,2024-01-18,C034,Andrés Flores,6,75.0
2874,2024-02-02,C003,María Gutiérrez,1,299.0
2875,2024-03-02,C011,Nicole Díaz,2,31.98
2876,2024-02-02,C010,Carlos Montes,5,179.95000000000002
2877,2024-03-02,C011,Nicole Díaz,2,25.0
2878,2024-03-05,C006,Juan López,4,63.96
2879,2024-02-04,C030,Eduardo Freeman,5,599.9499999999999
2880,2024-01-23,C021,Adriana Román,10,599.9
2881,2024-01-04,C008,Robert Brown,6,153.0
2882,2024-03-20,C035,Luciana Ramos,3,29.97
2883,2024-02-13,C021,Adriana Román,3,899.97
2884,2024-02-28,C004,James Johnson,1,19.99
2885,2024-03-30,C050,Miguel Cook,7,251.93
2886,2024-03-07,C014,Daniel Walker,8,2392.0
2887,2024-02-04,C030,Eduardo Freeman,10,1799.9
2888,2024-03-25,C046,Louis Kelly,6,1079.94
2889,2024-02-19,C038,Tom Sanders,7,1049.93
2890,2024-03-13,C031,Nuria Sandoval,10,990.0
2891,2024-03-13,C008,Robert Brown,4,479.96
2892,2024-02-05,C009,Isabel Ruiz,8,159.92
2893,2024-02-16,C042,Ethan Perry,3,76.5
2894,2024-01-28,C001,Ana Martínez,7,2799.9300000000003
2895,2024-03-08,C033,Melissa Woods,2,239.98
2896,2024-02-11,C050,Miguel Cook,2,29.98
2897,2024-01-19,C017,Lucía Ortiz,10,990.0
2898,2024-01-15,C036,Ryan Hughes,4,3196.0
2899,2024-01-17,C048,Steven Howard,2,25.0
2900,2024-02-27,C033,Melissa Woods,9,112.5
2901,2024-02-15,C011,Nicole Díaz,10,599.9
2902,2024-03-18,C042,Ethan Perry,6,1799.94
2903,2024-02-21,C002,John Smith,3,76.5
2904,2024-01-09,C007,Karen Soto,9,359.91
2905,2024-03-06,C005,Diana Palacios,2,31.98
2906,2024-02-29,C017,Lucía Ortiz,5,495.0
2907,2024-01-15,C009,Isabel Ruiz,7,419.93
2908,2024-03-10,C039,Valeria Vidal,9,179.91
2909,2024-02-01,C042,Ethan Perry,10,599.9
2910,2024-01-16,C047,Paula Vivas,1,149.99
2911,2024-03-29,C031,Nuria Sandoval,9,179.91
2912,2024-01-31,C003,María Gutiérrez,4,39.96
2913,2024-02-21,C044,Chris Butler,5,127.5
2914,2024-03-15,C024,Paul Carter,2,29.98
2915,2024-02-21,C029,Beatriz Delgado,8,1439.92
2916,2024-03-04,C016,George Hill,9,539.91
2917,2024-02-02,C007,Karen Soto,10,2999.9
2918,2024-03-31,C031,Nuria Sandoval,8,79.92
2919,2024-03-08,C043,Raquel Martín,1,59.99
2920,2024-02-03,C038,Tom Sanders,3,539.97
2921,2024-03-25,C040,Joseph Edwards,2,51.0
2922,2024-03-07,C034,Andrés Flores,8,204.0
2923,2024-03-12,C036,Ryan Hughes,1,14.99
2924,2024-02-12,C015,Sonia Reyes,7,279.93
2925,2024-02-18,C038,Tom Sanders,1,799.0
2926,2024-02-02,C044,Chris Butler,8,3199.92
2927,2024-03-08,C044,Chris Butler,8,79.92
2928,2024-01-23,C019,Karina Vega,2,19.98
2929,2024-02-06,C042,Ethan Perry,6,119.94
2930,2024-03-08,C036,Ryan Hughes,4,679.96
2931,2024-03-08,C049,Rebeca Ponce,5,299.95
2932,2024-03-17,C047,Paula Vivas,1,249.99
2933,2024-03-22,C042,Ethan Perry,9,359.91
2934,2024-02-02,C022,David Miller,2,51.0
2935,2024-02-15,C007,Karen Soto,3,76.5
2936,2024-03-14,C006,Juan López,2,119.98
2937,2024-03-04,C031,Nuria Sandoval,2,71.98
2938,2024-02-17,C023,Sofía Aguilar,10,1199.8999999999999
2939,2024-01-10,C017,Lucía Ortiz,2,39.98
2940,2024-02-23,C029,Beatriz Delgado,10,2990.0
2941,2024-03-03,C021,Adriana Román,1,12.5
2942,2024-02-05,C034,Andrés Flores,7,2099.9300000000003
2943,2024-02-16,C019,Karina Vega,3,539.97
2944,2024-01-17,C031,Nuria Sandoval,10,7990.0
2945,2024-03-03,C038,Tom Sanders,9,1079.9099999999999
2946,2024-02-11,C002,John Smith,4,59.96
2947,2024-01-27,C043,Raquel Martín,1,99.0
2948,2024-01-19,C021,Adriana Román,6,75.0
2949,2024-01-13,C045,Carmen Reyes,1,35.99
2950,2024-01-20,C039,Valeria Vidal,2,359.98
2951,2024-01-13,C039,Valeria Vidal,4,999.96
2952,2024-03-04,C011,Nicole Díaz,6,594.0
2953,2024-03-28,C013,Patricia Sánchez,6,153.0
2954,2024-02-18,C022,David Miller,4,479.96
2955,2024-03-26,C031,Nuria Sandoval,4,159.96
2956,2024-03-10,C032,Jorge Collins,6,1019.94
2957,2024-01-22,C036,Ryan Hughes,2,499.98
2958,2024-02-18,C050,Miguel Cook,10,159.9
2959,2024-01-28,C011,Nicole Díaz,8,79.92
2960,2024-01-10,C011,Nicole Díaz,7,1259.93
2961,2024-01-29,C047,Paula Vivas,3,37.5
2962,2024-03-17,C015,Sonia Reyes,6,594.0
2963,2024-03-18,C004,James Johnson,2,25.0
2964,2024-03-02,C041,Elisa Méndez,6,89.94
2965,2024-01-07,C040,Joseph Edwards,4,102.0
2966,2024-03-25,C020,Henry Phillips,5,599.9499999999999
2967,2024-03-23,C003,María Gutiérrez,8,479.92
2968,2024-03-14,C011,Nicole Díaz,7,111.93
2969,2024-03-13,C017,Lucía Ortiz,1,399.99
2970,2024-01-21,C029,Beatriz Delgado,1,299.0
2971,2024-01-12,C002,John Smith,3,749.97
2972,2024-03-14,C003,María Gutiérrez,6,1019.94
2973,2024-02-03,C012,Michael Davis,8,79.92
2974,2024-02-26,C007,Karen Soto,8,319.92
2975,2024-02-15,C033,Melissa Woods,8,959.92
2976,2024-01-28,C043,Raquel Martín,5,1495.0
2977,2024-01-06,C017,Lucía Ortiz,7,1189.93
2978,2024-01-16,C031,Nuria Sandoval,1,299.99
2979,2024-03-01,C011,Nicole Díaz,2,79.98
2980,2024-02-21,C014,Daniel Walker,7,178.5
2981,2024-02-01,C039,Valeria Vidal,5,899.95
2982,2024-01-15,C013,Patricia Sánchez,7,839.93
2983,2024-03-05,C020,Henry Phillips,2,71.98
2984,2024-02-13,C046,Louis Kelly,8,792.0
2985,2024-03-07,C034,Andrés Flores,1,35.99
2986,2024-03-06,C030,Eduardo Freeman,9,179.91
2987,2024-02-24,C008,Robert Brown,4,1599.96
2988,2024-03-10,C036,Ryan Hughes,3,449.97
2989,2024-03-28,C012,Michael Davis,7,1259.93
2990,2024-02-16,C027,Lorena Ramos,1,149.99
2991,2024-02-04,C012,Michael Davis,7,251.93
2992,2024-03-02,C050,Miguel Cook,8,204.0
2993,2024-01-18,C035,Luciana Ramos,2,119.98
2994,2024-02-25,C044,Chris Butler,3,1199.97
2995,2024-01-29,C045,Carmen Reyes,8,959.92
2996,2024-02-21,C045,Carmen Reyes,7,419.93
2997,2024-02-27,C043,Raquel Martín,6,153.0
2998,2024-01-26,C047,Paula Vivas,5,1499.95
2999,2024-03-10,C036,Ryan Hughes,5,849.95
3000,2024-02-22,C020,Henry Phillips,5,1499.95
3001,2024-02-23,C016,George Hill,1,15.99
3002,2024-02-25,C011,Nicole Díaz,2,119.98
3003,2024-01-24,C012,Michael Davis,6,1499.94
3004,2024-01-20,C028,Arthur Wright,3,37.5
3005,2024-02-09,C039,Valeria Vidal,6,215.94
3006,2024-02-29,C005,Diana Palacios,2,499.98
3007,2024-02-04,C013,Patricia Sánchez,8,959.92
3008,2024-01-24,C048,Steven Howard,1,149.99
3009,2024-01-16,C021,Adriana Román,2,39.98
3010,2024-01-01,C012,Michael Davis,8,287.92
3011,2024-01-29,C017,Lucía Ortiz,5,74.95
3012,2024-01-11,C032,Jorge Collins,9,3599.91
3013,2024-01-02,C035,Luciana Ramos,10,255.0
3014,2024-01-24,C022,David Miller,5,299.95
3015,2024-03-02,C039,Valeria Vidal,3,509.97
3016,2024-03-13,C027,Lorena Ramos,9,143.91
